Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
2839,2017-09-06,2017-12-06,First Class,91 days,91
2840,2016-03-09,2016-08-09,Second Class,153 days,153
2841,2015-03-14,2015-03-19,Standard Class,5 days,5
2843,2018-03-23,2018-03-27,Standard Class,4 days,4
2844,2018-05-18,2018-05-22,Standard Class,4 days,4
2845,2017-12-27,2017-12-31,Standard Class,4 days,4
2846,2018-11-17,2018-11-20,First Class,3 days,3
2851,2017-02-06,2017-05-06,First Class,89 days,89
2852,2018-12-17,2018-12-22,Standard Class,5 days,5
2853,2017-03-19,2017-03-21,Second Class,2 days,2
2854,2017-03-19,2017-03-21,Second Class,2 days,2
2856,2018-07-25,2018-07-31,Standard Class,6 days,6
2857,2017-08-26,2017-08-29,First Class,3 days,3
2858,2017-08-15,2017-08-17,Second Class,2 days,2
2859,2018-05-19,2018-05-23,Standard Class,4 days,4
2860,2018-05-19,2018-05-23,Standard Class,4 days,4
2861,2018-05-19,2018-05-23,Standard Class,4 days,4
2862,2018-05-19,2018-05-23,Standard Class,4 days,4
2868,2017-10-11,2017-12-11,Second Class,61 days,61
2869,2017-10-11,2017-12-11,Second Class,61 days,61
2871,2015-03-22,2015-03-26,Standard Class,4 days,4
2872,2015-03-22,2015-03-26,Standard Class,4 days,4
2873,2018-06-15,2018-06-20,Standard Class,5 days,5
2874,2018-11-16,2018-11-22,Standard Class,6 days,6
2875,2018-12-29,2018-12-31,First Class,2 days,2
2876,2017-01-21,2017-01-23,Second Class,2 days,2
2877,2017-01-21,2017-01-23,Second Class,2 days,2
2878,2017-01-15,2017-01-19,Standard Class,4 days,4
2879,2017-01-15,2017-01-19,Standard Class,4 days,4
2880,2017-01-15,2017-01-19,Standard Class,4 days,4
2881,2017-09-19,2017-09-23,Second Class,4 days,4
2882,2017-09-19,2017-09-23,Second Class,4 days,4
2883,2015-02-21,2015-02-25,Standard Class,4 days,4
2884,2017-11-11,2017-11-16,Second Class,5 days,5
2885,2017-01-30,2017-03-02,Standard Class,31 days,31
2886,2017-10-18,2017-10-22,Standard Class,4 days,4
2890,2018-02-11,2018-06-11,Standard Class,120 days,120
2893,2018-10-23,2018-10-29,Standard Class,6 days,6
2894,2018-10-23,2018-10-29,Standard Class,6 days,6
2895,2018-10-23,2018-10-29,Standard Class,6 days,6
2896,2018-10-23,2018-10-29,Standard Class,6 days,6
2898,2017-04-01,2017-09-01,Standard Class,153 days,153
2899,2016-04-26,2016-04-30,Standard Class,4 days,4
2906,2015-09-26,2015-09-30,Standard Class,4 days,4
2907,2018-03-11,2018-09-11,Standard Class,184 days,184
2908,2018-03-11,2018-09-11,Standard Class,184 days,184
2909,2018-03-11,2018-09-11,Standard Class,184 days,184
2910,2018-02-19,2018-02-23,Standard Class,4 days,4
2911,2016-05-11,2016-09-11,Standard Class,123 days,123
2912,2015-06-16,2015-06-21,Standard Class,5 days,5
2913,2015-06-16,2015-06-21,Standard Class,5 days,5
2914,2015-06-16,2015-06-21,Standard Class,5 days,5
2918,2018-08-27,2018-08-30,First Class,3 days,3
2925,2015-02-09,2015-05-09,First Class,89 days,89
2926,2015-02-09,2015-05-09,First Class,89 days,89
2928,2018-04-06,2018-10-06,Standard Class,183 days,183
2929,2018-10-19,2018-10-26,Standard Class,7 days,7
2930,2018-11-18,2018-11-24,Standard Class,6 days,6
2934,2017-06-12,2017-12-12,Standard Class,183 days,183
2935,2017-06-12,2017-12-12,Standard Class,183 days,183
2936,2017-06-12,2017-12-12,Standard Class,183 days,183
2937,2017-06-12,2017-12-12,Standard Class,183 days,183
2938,2017-06-12,2017-12-12,Standard Class,183 days,183
2939,2017-06-12,2017-12-12,Standard Class,183 days,183
2940,2017-06-12,2017-12-12,Standard Class,183 days,183
2941,2018-03-25,2018-03-31,Standard Class,6 days,6
2942,2018-03-25,2018-03-31,Standard Class,6 days,6
2943,2018-03-25,2018-03-31,Standard Class,6 days,6
2944,2018-11-19,2018-11-24,Standard Class,5 days,5
2945,2018-11-19,2018-11-24,Standard Class,5 days,5
2946,2017-04-11,2017-05-11,First Class,30 days,30
2947,2018-12-14,2018-12-18,Standard Class,4 days,4
2948,2018-12-14,2018-12-18,Standard Class,4 days,4
2949,2018-12-14,2018-12-18,Standard Class,4 days,4
2956,2017-08-18,2017-08-24,Standard Class,6 days,6
2958,2018-04-05,2018-09-05,Standard Class,153 days,153
2959,2016-12-24,2016-12-29,Standard Class,5 days,5
2960,2016-12-24,2016-12-29,Standard Class,5 days,5
2963,2018-12-16,2018-12-21,Second Class,5 days,5
2964,2018-12-16,2018-12-21,Second Class,5 days,5
2965,2018-12-16,2018-12-21,Second Class,5 days,5
2966,2018-12-16,2018-12-21,Second Class,5 days,5
2967,2015-12-27,2015-12-31,Standard Class,4 days,4
2968,2015-12-27,2015-12-31,Standard Class,4 days,4
2969,2018-06-11,2018-09-11,Second Class,92 days,92
2970,2018-06-11,2018-09-11,Second Class,92 days,92
2971,2018-06-11,2018-09-11,Second Class,92 days,92
2972,2018-06-11,2018-09-11,Second Class,92 days,92
2973,2018-06-11,2018-09-11,Second Class,92 days,92
2974,2018-12-16,2018-12-20,Standard Class,4 days,4
2975,2016-07-05,2016-12-05,Standard Class,153 days,153
2976,2016-07-05,2016-12-05,Standard Class,153 days,153
2978,2018-03-10,2018-08-10,Second Class,153 days,153
2979,2015-01-13,2015-01-16,Second Class,3 days,3
2984,2015-06-12,2015-11-12,Second Class,153 days,153
2985,2015-06-12,2015-11-12,Second Class,153 days,153
2986,2017-05-25,2017-05-30,Standard Class,5 days,5
2987,2017-05-25,2017-05-30,Standard Class,5 days,5
2988,2017-05-25,2017-05-30,Standard Class,5 days,5
2989,2017-02-21,2017-02-26,Second Class,5 days,5
2990,2017-02-21,2017-02-26,Second Class,5 days,5
2991,2017-02-21,2017-02-26,Second Class,5 days,5
2992,2017-02-21,2017-02-26,Second Class,5 days,5
2993,2017-02-10,2017-06-10,Standard Class,120 days,120
2995,2017-09-09,2017-09-13,Second Class,4 days,4
2996,2015-07-14,2015-07-21,Standard Class,7 days,7
2997,2015-06-21,2015-06-25,Standard Class,4 days,4
2998,2015-06-21,2015-06-25,Standard Class,4 days,4
2999,2015-06-21,2015-06-25,Standard Class,4 days,4
3000,2015-06-21,2015-06-25,Standard Class,4 days,4
3001,2015-06-21,2015-06-25,Standard Class,4 days,4
3002,2015-06-21,2015-06-25,Standard Class,4 days,4
3003,2016-05-07,2016-10-07,Standard Class,153 days,153
3004,2018-12-16,2018-12-23,Standard Class,7 days,7
3005,2017-08-09,2017-10-09,First Class,61 days,61
3006,2015-05-17,2015-05-21,Standard Class,4 days,4
3007,2018-10-13,2018-10-15,First Class,2 days,2
3008,2015-10-24,2015-10-29,Standard Class,5 days,5
3009,2017-05-12,2017-06-12,First Class,31 days,31
3010,2017-07-25,2017-07-29,Standard Class,4 days,4
3011,2018-04-17,2018-04-23,Standard Class,6 days,6
3012,2018-04-17,2018-04-23,Standard Class,6 days,6
3013,2018-04-17,2018-04-23,Standard Class,6 days,6
3014,2018-04-17,2018-04-23,Standard Class,6 days,6
3015,2018-04-17,2018-04-23,Standard Class,6 days,6
3016,2016-09-17,2016-09-21,Standard Class,4 days,4
3017,2017-08-23,2017-08-30,Standard Class,7 days,7
3018,2017-08-23,2017-08-30,Standard Class,7 days,7
3019,2017-08-23,2017-08-30,Standard Class,7 days,7
3020,2016-08-11,2016-11-14,Standard Class,95 days,95
3021,2016-08-11,2016-11-14,Standard Class,95 days,95
3022,2016-08-11,2016-11-14,Standard Class,95 days,95
3023,2016-08-11,2016-11-14,Standard Class,95 days,95
3024,2018-11-17,2018-11-23,Standard Class,6 days,6
3025,2016-08-11,2016-11-13,Standard Class,94 days,94
3026,2016-08-11,2016-11-13,Standard Class,94 days,94
3027,2018-04-22,2018-04-26,Standard Class,4 days,4
3029,2018-12-17,2018-12-21,Standard Class,4 days,4
3030,2017-03-24,2017-03-28,Standard Class,4 days,4
3031,2016-09-21,2016-09-27,Standard Class,6 days,6
3032,2016-09-21,2016-09-27,Standard Class,6 days,6
3033,2017-11-21,2017-11-26,Standard Class,5 days,5
3034,2018-09-16,2018-09-21,Standard Class,5 days,5
3040,2018-03-10,2018-08-10,Standard Class,153 days,153
3041,2017-05-05,2017-09-05,Standard Class,123 days,123
3042,2018-11-09,2018-12-09,Same Day,30 days,30
3043,2018-11-09,2018-12-09,Same Day,30 days,30
3044,2018-11-09,2018-12-09,Same Day,30 days,30
3046,2018-06-11,2018-10-11,Second Class,122 days,122
3047,2018-06-11,2018-10-11,Second Class,122 days,122
3049,2018-02-04,2018-04-04,First Class,59 days,59
3050,2018-02-04,2018-04-04,First Class,59 days,59
3051,2018-06-10,2018-11-10,Standard Class,153 days,153
3052,2018-06-10,2018-11-10,Standard Class,153 days,153
3053,2018-06-10,2018-11-10,Standard Class,153 days,153
3057,2018-10-19,2018-10-24,Second Class,5 days,5
3058,2018-10-19,2018-10-24,Second Class,5 days,5
3059,2018-10-19,2018-10-24,Second Class,5 days,5
3060,2018-10-19,2018-10-24,Second Class,5 days,5
3061,2017-07-11,2017-12-11,Standard Class,153 days,153
3062,2018-03-03,2018-07-03,Standard Class,122 days,122
3063,2016-11-27,2016-11-29,First Class,2 days,2
3064,2016-11-27,2016-11-29,First Class,2 days,2
3065,2018-03-13,2018-03-18,Second Class,5 days,5
3066,2018-03-13,2018-03-18,Second Class,5 days,5
3067,2018-03-13,2018-03-18,Second Class,5 days,5
3068,2018-03-13,2018-03-18,Second Class,5 days,5
3069,2018-03-13,2018-03-18,Second Class,5 days,5
3071,2015-11-17,2015-11-22,Standard Class,5 days,5
3072,2015-11-17,2015-11-22,Standard Class,5 days,5
3073,2015-11-17,2015-11-22,Standard Class,5 days,5
3074,2017-03-01,2017-05-01,First Class,61 days,61
3075,2016-03-10,2016-08-10,Standard Class,153 days,153
3076,2015-07-20,2015-07-24,Standard Class,4 days,4
3077,2015-07-20,2015-07-24,Standard Class,4 days,4
3078,2015-07-20,2015-07-24,Standard Class,4 days,4
3079,2015-05-21,2015-05-25,Standard Class,4 days,4
3080,2018-04-09,2018-05-09,First Class,30 days,30
3081,2018-04-09,2018-05-09,First Class,30 days,30
3084,2015-01-28,2015-03-02,Standard Class,33 days,33
3091,2017-03-03,2017-08-03,Standard Class,153 days,153
3092,2017-03-03,2017-08-03,Standard Class,153 days,153
3093,2017-03-03,2017-08-03,Standard Class,153 days,153
3100,2018-04-14,2018-04-19,Standard Class,5 days,5
3101,2018-04-14,2018-04-19,Standard Class,5 days,5
3102,2018-12-22,2018-12-27,Second Class,5 days,5
3103,2018-12-22,2018-12-27,Second Class,5 days,5
3104,2017-08-12,2017-12-12,Standard Class,122 days,122
3105,2018-03-23,2018-03-29,Standard Class,6 days,6
3106,2017-07-25,2017-07-29,Standard Class,4 days,4
3108,2017-07-17,2017-07-22,Standard Class,5 days,5
3109,2017-07-17,2017-07-22,Standard Class,5 days,5
3110,2017-07-17,2017-07-22,Standard Class,5 days,5
3111,2017-07-17,2017-07-22,Standard Class,5 days,5
3112,2017-07-17,2017-07-22,Standard Class,5 days,5
3113,2017-08-23,2017-08-30,Standard Class,7 days,7
3114,2017-08-23,2017-08-30,Standard Class,7 days,7
3115,2017-08-23,2017-08-30,Standard Class,7 days,7
3116,2017-08-23,2017-08-30,Standard Class,7 days,7
3117,2017-08-23,2017-08-30,Standard Class,7 days,7
3118,2017-08-23,2017-08-30,Standard Class,7 days,7
3119,2016-11-06,2016-12-06,First Class,30 days,30
3120,2016-11-06,2016-12-06,First Class,30 days,30
3121,2016-11-06,2016-12-06,First Class,30 days,30
3122,2016-11-06,2016-12-06,First Class,30 days,30
3123,2016-11-06,2016-12-06,First Class,30 days,30
3124,2016-11-06,2016-12-06,First Class,30 days,30
3125,2016-11-06,2016-12-06,First Class,30 days,30
3126,2016-11-06,2016-12-06,First Class,30 days,30
3127,2018-08-09,2018-12-09,Standard Class,122 days,122
3128,2018-02-10,2018-06-10,Standard Class,120 days,120
3133,2015-08-24,2015-08-26,First Class,2 days,2
3134,2015-08-24,2015-08-26,First Class,2 days,2
3141,2016-04-25,2016-04-28,First Class,3 days,3
3143,2018-09-25,2018-09-27,Second Class,2 days,2
3144,2018-09-25,2018-09-27,Second Class,2 days,2
3145,2017-05-09,2017-11-09,Standard Class,184 days,184
3149,2017-07-06,2017-10-06,First Class,92 days,92
3150,2015-12-20,2015-12-25,Standard Class,5 days,5
3151,2016-12-15,2016-12-18,First Class,3 days,3
3152,2016-12-15,2016-12-18,First Class,3 days,3
3153,2016-12-15,2016-12-18,First Class,3 days,3
3154,2016-12-15,2016-12-18,First Class,3 days,3
3155,2018-07-20,2018-07-24,Standard Class,4 days,4
3156,2015-03-08,2015-05-08,Second Class,61 days,61
3157,2016-08-24,2016-08-28,Standard Class,4 days,4
3158,2016-08-24,2016-08-28,Standard Class,4 days,4
3162,2015-09-21,2015-09-25,Standard Class,4 days,4
3163,2015-09-21,2015-09-25,Standard Class,4 days,4
3164,2015-09-21,2015-09-25,Standard Class,4 days,4
3165,2015-09-21,2015-09-25,Standard Class,4 days,4
3166,2015-09-21,2015-09-25,Standard Class,4 days,4
3167,2015-09-21,2015-09-25,Standard Class,4 days,4
3168,2017-10-29,2017-10-31,First Class,2 days,2
3171,2018-12-21,2018-12-26,Second Class,5 days,5
3172,2017-03-21,2017-03-28,Standard Class,7 days,7
3173,2017-03-21,2017-03-28,Standard Class,7 days,7
3174,2017-03-21,2017-03-28,Standard Class,7 days,7
3175,2018-11-11,2018-11-18,Standard Class,7 days,7
3176,2018-09-23,2018-09-29,Standard Class,6 days,6
3177,2018-09-23,2018-09-29,Standard Class,6 days,6
3179,2018-05-12,2018-11-12,Standard Class,184 days,184
3180,2018-05-12,2018-11-12,Standard Class,184 days,184
3181,2018-05-12,2018-11-12,Standard Class,184 days,184
3182,2018-09-11,2018-12-11,Second Class,91 days,91
3183,2018-09-11,2018-12-11,Second Class,91 days,91
3184,2018-09-11,2018-12-11,Second Class,91 days,91
3185,2018-09-11,2018-12-11,Second Class,91 days,91
3186,2015-07-11,2015-09-11,First Class,62 days,62
3187,2015-07-11,2015-09-11,First Class,62 days,62
3189,2018-10-20,2018-10-22,Second Class,2 days,2
3190,2018-10-20,2018-10-22,Second Class,2 days,2
3191,2016-12-27,2017-01-01,Standard Class,5 days,5
3192,2018-02-10,2018-08-10,Standard Class,181 days,181
3193,2018-04-06,2018-08-06,Standard Class,122 days,122
3194,2015-01-09,2015-04-09,First Class,90 days,90
3195,2015-01-09,2015-04-09,First Class,90 days,90
3196,2017-08-08,2017-08-13,Standard Class,5 days,5
3197,2018-07-22,2018-07-28,Standard Class,6 days,6
3199,2015-01-12,2015-07-12,Standard Class,181 days,181
3200,2018-12-18,2018-12-22,Standard Class,4 days,4
3201,2015-05-18,2015-05-20,Second Class,2 days,2
3202,2015-05-18,2015-05-20,Second Class,2 days,2
3203,2015-10-11,2015-11-16,Standard Class,36 days,36
3204,2015-10-11,2015-11-16,Standard Class,36 days,36
3205,2015-10-11,2015-11-16,Standard Class,36 days,36
3206,2015-10-11,2015-11-16,Standard Class,36 days,36
3207,2015-10-11,2015-11-16,Standard Class,36 days,36
3208,2015-10-11,2015-11-16,Standard Class,36 days,36
3211,2018-09-22,2018-09-27,Standard Class,5 days,5
3212,2018-09-22,2018-09-27,Standard Class,5 days,5
3213,2015-12-23,2015-12-28,Standard Class,5 days,5
3216,2018-08-07,2018-10-07,First Class,61 days,61
3217,2015-05-13,2015-05-17,Standard Class,4 days,4
3218,2018-10-11,2018-11-16,Standard Class,36 days,36
3219,2018-10-11,2018-11-16,Standard Class,36 days,36
3220,2016-02-10,2016-08-10,Standard Class,182 days,182
3221,2016-02-10,2016-08-10,Standard Class,182 days,182
3222,2016-02-10,2016-08-10,Standard Class,182 days,182
3223,2015-02-10,2015-05-10,First Class,89 days,89
3224,2015-02-10,2015-05-10,First Class,89 days,89
3225,2015-02-10,2015-05-10,First Class,89 days,89
3226,2015-02-10,2015-05-10,First Class,89 days,89
3227,2015-02-10,2015-05-10,First Class,89 days,89
3228,2015-02-10,2015-05-10,First Class,89 days,89
3229,2015-02-10,2015-05-10,First Class,89 days,89
3231,2018-01-09,2018-05-09,Second Class,120 days,120
3232,2018-04-16,2018-04-22,Standard Class,6 days,6
3233,2018-04-16,2018-04-22,Standard Class,6 days,6
3234,2018-04-16,2018-04-22,Standard Class,6 days,6
3235,2017-04-24,2017-04-27,First Class,3 days,3
3239,2017-11-20,2017-11-27,Standard Class,7 days,7
3240,2017-11-20,2017-11-27,Standard Class,7 days,7
3241,2017-11-20,2017-11-27,Standard Class,7 days,7
3242,2017-01-02,2017-03-02,First Class,59 days,59
3243,2018-03-31,2018-05-04,Second Class,34 days,34
3244,2018-01-12,2018-05-12,Standard Class,120 days,120
3245,2018-01-12,2018-05-12,Standard Class,120 days,120
3246,2018-10-12,2018-12-12,Second Class,61 days,61
3247,2018-10-12,2018-12-12,Second Class,61 days,61
3248,2018-10-12,2018-12-12,Second Class,61 days,61
3249,2017-09-17,2017-09-21,Standard Class,4 days,4
3250,2017-09-17,2017-09-21,Standard Class,4 days,4
3251,2017-12-23,2017-12-29,Standard Class,6 days,6
3252,2018-04-17,2018-04-19,First Class,2 days,2
3253,2018-10-27,2018-10-30,Second Class,3 days,3
3254,2018-10-27,2018-10-30,Second Class,3 days,3
3258,2017-09-12,2017-12-14,Second Class,93 days,93
3259,2017-09-12,2017-12-14,Second Class,93 days,93
3260,2017-11-13,2017-11-17,Standard Class,4 days,4
3262,2015-11-17,2015-11-19,First Class,2 days,2
3263,2015-11-17,2015-11-19,First Class,2 days,2
3264,2015-11-17,2015-11-19,First Class,2 days,2
3265,2017-04-03,2017-08-03,Second Class,122 days,122
3268,2015-05-22,2015-05-29,Standard Class,7 days,7
3269,2015-05-22,2015-05-29,Standard Class,7 days,7
3270,2015-07-15,2015-07-19,Standard Class,4 days,4
3271,2015-07-15,2015-07-19,Standard Class,4 days,4
3272,2016-12-27,2016-12-29,Second Class,2 days,2
3274,2018-08-05,2018-12-05,Standard Class,122 days,122
3275,2018-02-11,2018-06-11,Standard Class,120 days,120
3276,2018-02-11,2018-06-11,Standard Class,120 days,120
3277,2015-05-04,2015-09-04,Second Class,123 days,123
3278,2015-05-04,2015-09-04,Second Class,123 days,123
3279,2015-05-04,2015-09-04,Second Class,123 days,123
3280,2015-05-04,2015-09-04,Second Class,123 days,123
3281,2015-05-04,2015-09-04,Second Class,123 days,123
3282,2015-09-17,2015-09-24,Standard Class,7 days,7
3283,2015-09-17,2015-09-24,Standard Class,7 days,7
3286,2018-02-20,2018-02-25,Standard Class,5 days,5
3287,2018-02-20,2018-02-25,Standard Class,5 days,5
3288,2016-12-13,2016-12-15,First Class,2 days,2
3289,2016-12-13,2016-12-15,First Class,2 days,2
3290,2016-12-13,2016-12-15,First Class,2 days,2
3291,2016-12-13,2016-12-15,First Class,2 days,2
3293,2015-12-26,2015-12-30,Standard Class,4 days,4
3294,2015-12-26,2015-12-30,Standard Class,4 days,4
3295,2015-08-15,2015-08-18,First Class,3 days,3
3296,2018-01-10,2018-03-10,First Class,59 days,59
3297,2016-05-23,2016-05-30,Standard Class,7 days,7
3298,2016-05-23,2016-05-30,Standard Class,7 days,7
3300,2015-11-18,2015-11-22,Standard Class,4 days,4
3301,2015-11-18,2015-11-22,Standard Class,4 days,4
3302,2015-11-18,2015-11-22,Standard Class,4 days,4
3303,2015-11-18,2015-11-22,Standard Class,4 days,4
3304,2015-11-18,2015-11-22,Standard Class,4 days,4
3305,2015-12-30,2016-01-01,Second Class,2 days,2
3306,2015-12-30,2016-01-01,Second Class,2 days,2
3307,2015-12-30,2016-01-01,Second Class,2 days,2
3308,2015-12-30,2016-01-01,Second Class,2 days,2
3309,2015-12-30,2016-01-01,Second Class,2 days,2
3310,2016-05-11,2016-11-11,Standard Class,184 days,184
3311,2017-09-17,2017-09-22,Standard Class,5 days,5
3312,2017-03-20,2017-03-25,Second Class,5 days,5
3315,2018-12-24,2018-12-28,Standard Class,4 days,4
3316,2018-12-24,2018-12-28,Standard Class,4 days,4
3317,2018-10-11,2018-11-15,Second Class,35 days,35
3320,2015-12-20,2015-12-25,Standard Class,5 days,5
3321,2015-12-20,2015-12-25,Standard Class,5 days,5
3322,2015-12-20,2015-12-25,Standard Class,5 days,5
3323,2016-07-23,2016-07-27,Standard Class,4 days,4
3324,2016-07-23,2016-07-27,Standard Class,4 days,4
3325,2015-11-11,2015-11-15,Standard Class,4 days,4
3326,2015-11-11,2015-11-15,Standard Class,4 days,4
3327,2015-11-11,2015-11-15,Standard Class,4 days,4
3328,2015-11-11,2015-11-15,Standard Class,4 days,4
3329,2015-11-11,2015-11-15,Standard Class,4 days,4
3330,2015-11-11,2015-11-15,Standard Class,4 days,4
3331,2015-11-11,2015-11-15,Standard Class,4 days,4
3332,2018-12-14,2018-12-20,Standard Class,6 days,6
3333,2018-12-14,2018-12-20,Standard Class,6 days,6
3334,2018-12-14,2018-12-20,Standard Class,6 days,6
3348,2016-08-13,2016-08-20,Standard Class,7 days,7
3349,2018-05-11,2018-07-11,First Class,61 days,61
